latitude,longitude,elevation,temps,temperature,freqCard,vitesseInst,distCum,tempsCum
49.44341,1.0719,2.4,2023-11-05 15:38:28+00:00,28,152,15.8357548204409,7753.5935206430695,1961.0
49.44333,1.072159,2.4,2023-11-05 15:38:35+00:00,28,152,15.501379263132698,7783.735091432494,1968.0
49.443286,1.07231,2.4,2023-11-05 15:38:39+00:00,28,152,15.739649082486817,7801.223590413035,1972.0
49.44325,1.072421,2.4,2023-11-05 15:38:42+00:00,28,152,15.570397450204208,7814.198921621538,1975.0
49.443182,1.07271,2.4,2023-11-05 15:38:49+00:00,28,151,16.977912188319173,7847.21152865438,1982.0
49.443173,1.072754,2.4,2023-11-05 15:38:50+00:00,28,151,17.97783400159775,7852.205371432602,1983.0
49.4431,1.073018,2.4,2023-11-05 15:38:56+00:00,28,152,18.2740082831734,7882.662051904557,1989.0
49.443089,1.073057,2.4,2023-11-05 15:38:57+00:00,28,152,16.220656892624458,7887.167789930287,1990.0
49.443007,1.073342,2.4,2023-11-05 15:39:04+00:00,28,152,16.958954005090273,7920.143533829073,1997.0
49.442929,1.073597,2.4,2023-11-05 15:39:10+00:00,28,151,17.790657045062055,7949.7946289041765,2003.0
49.442859,1.073853,2.4,2023-11-05 15:39:16+00:00,28,151,17.706318045719545,7979.305158980375,2009.0
49.442835,1.07394,2.4,2023-11-05 15:39:18+00:00,28,152,18.063322173522657,7989.340337965666,2011.0
49.442752,1.074232,2.4,2023-11-05 15:39:24+00:00,28,151,20.252808579120696,8023.095018930867,2017.0
49.442739,1.074276,2.4,2023-11-05 15:39:25+00:00,28,151,18.365696179976123,8028.1966012030825,2018.0
49.442655,1.074529,2.4,2023-11-05 15:39:31+00:00,28,152,17.785108650307418,8057.838448953595,2024.0
49.442558,1.074799,2.4,2023-11-05 15:39:38+00:00,28,152,16.40606259481324,8089.739126221287,2031.0
49.442546,1.074837,2.4,2023-11-05 15:39:39+00:00,28,152,15.95165667630242,8094.170141964704,2032.0
49.442468,1.075103,2.4,2023-11-05 15:39:46+00:00,28,151,15.851744367347598,8124.992978234547,2039.0
49.442392,1.075389,2.4,2023-11-05 15:39:53+00:00,28,151,16.922597462800546,8157.898028856659,2046.0
49.442382,1.075428,2.4,2023-11-05 15:39:54+00:00,28,151,16.11663098189166,8162.374870796073,2047.0
49.442308,1.075707,2.4,2023-11-05 15:40:01+00:00,28,151,16.50635634321764,8194.470563685663,2054.0
49.442233,1.075976,2.4,2023-11-05 15:40:07+00:00,28,151,18.631122620101383,8225.522434719165,2060.0
49.442179,1.076152,2.4,2023-11-05 15:40:11+00:00,28,151,18.423387714946248,8245.99286551355,2064.0
49.442083,1.076442,2.4,2023-11-05 15:40:18+00:00,28,151,17.46867334334013,8279.959730347822,2071.0
49.442046,1.076527,2.4,2023-11-05 15:40:20+00:00,28,151,18.55423030821605,8290.267636074608,2073.0
49.441995,1.076723,2.4,2023-11-05 15:40:25+00:00,28,152,16.214163722325896,8312.787307911172,2078.0
49.441913,1.076977,2.4,2023-11-05 15:40:31+00:00,29,152,17.807007410670806,8342.465653595624,2084.0
49.441904,1.077019,2.4,2023-11-05 15:40:32+00:00,29,153,17.194212532610457,8347.24182374357,2085.0
49.441835,1.077291,2.4,2023-11-05 15:40:39+00:00,29,152,16.04708996259623,8378.44449867084,2092.0
49.441764,1.077531,2.2,2023-11-05 15:40:45+00:00,29,152,16.6978050246791,8406.274173711972,2098.0
49.441667,1.077806,2.2,2023-11-05 15:40:52+00:00,29,151,16.67543755573763,8438.698635625906,2105.0
49.441658,1.077849,2.2,2023-11-05 15:40:53+00:00,29,151,17.585831324437702,8443.583588771582,2106.0
49.441608,1.078081,2.2,2023-11-05 15:40:59+00:00,29,151,15.833595895105963,8469.972915263425,2112.0
49.441532,1.078341,2.0,2023-11-05 15:41:06+00:00,29,151,15.490320277451127,8500.09298246958,2119.0
49.44145,1.078615,2.0,2023-11-05 15:41:14+00:00,29,150,14.310928592963204,8531.895046009498,2127.0
49.441369,1.078862,1.8,2023-11-05 15:41:20+00:00,29,150,17.3422606468235,8560.798813754203,2133.0
49.441357,1.078904,1.8,2023-11-05 15:41:21+00:00,29,150,17.485209827943557,8565.655816484188,2134.0
49.441246,1.079155,1.8,2023-11-05 15:41:27+00:00,29,151,18.309839939931187,8596.172216384073,2140.0
49.441211,1.079284,1.8,2023-11-05 15:41:30+00:00,29,151,17.83506110544154,8611.034767305275,2143.0
49.441142,1.079569,1.6,2023-11-05 15:41:37+00:00,29,152,16.7686862774315,8643.640546178058,2150.0
49.441091,1.079792,1.4,2023-11-05 15:41:43+00:00,29,153,15.261870293616715,8669.07699666742,2156.0
49.441032,1.080069,1.4,2023-11-05 15:41:50+00:00,29,153,16.195723139385688,8700.568680549559,2163.0
49.441001,1.080158,1.4,2023-11-05 15:41:52+00:00,29,153,18.862728488661865,8711.047974154371,2165.0
49.440909,1.080422,1.4,2023-11-05 15:41:58+00:00,29,152,18.65177379302162,8742.134263809407,2171.0
49.4409,1.080466,1.2,2023-11-05 15:41:59+00:00,29,152,17.977832176134324,8747.128106080556,2172.0
49.44087,1.080662,1.2,2023-11-05 15:42:04+00:00,29,151,15.87451130636833,8769.176038450512,2177.0
49.44085,1.080741,1.2,2023-11-05 15:42:06+00:00,29,151,16.310586028903174,8778.237475133237,2179.0
49.440787,1.08096,1.2,2023-11-05 15:42:13+00:00,29,152,13.03144841505743,8803.57640260696,2186.0
49.440781,1.081203,1.0,2023-11-05 15:42:22+00:00,30,151,10.81143985987836,8830.605002256654,2195.0
49.44077,1.08122,1.0,2023-11-05 15:42:23+00:00,30,151,8.105066499519198,8832.856409617632,2196.0
49.440701,1.081268,1.0,2023-11-05 15:42:27+00:00,30,150,8.410686639640158,8842.201616995011,2200.0
49.440657,1.081533,1.0,2023-11-05 15:42:32+00:00,30,150,21.506347829302875,8872.07154453571,2205.0
49.440579,1.081792,0.8,2023-11-05 15:42:38+00:00,30,150,18.04602176170553,8902.148247471885,2211.0
49.440549,1.081882,0.8,2023-11-05 15:42:40+00:00,30,151,18.98764011443335,8912.696936424349,2213.0
49.440454,1.082138,0.8,2023-11-05 15:42:45+00:00,30,152,21.860694668595194,8943.059012352953,2218.0
49.440422,1.082232,0.8,2023-11-05 15:42:47+00:00,30,152,19.87411922803499,8954.100189701861,2220.0
49.440334,1.082478,0.8,2023-11-05 15:42:53+00:00,30,152,17.430529279803213,8983.151071834867,2226.0
49.440308,1.082562,0.8,2023-11-05 15:42:55+00:00,30,152,17.599349835886304,8992.92848841036,2228.0
49.440299,1.082655,0.2,2023-11-05 15:42:57+00:00,30,153,18.700959099789724,9003.317910132466,2230.0
49.440255,1.082829,-0.4,2023-11-05 15:43:01+00:00,30,153,17.96104773861518,9023.274629842039,2234.0
49.440183,1.083086,-0.6,2023-11-05 15:43:07+00:00,30,154,17.806197888176936,9052.951626322334,2240.0
49.440173,1.08313,-0.6,2023-11-05 15:43:08+00:00,30,154,18.06227912555476,9057.968926079433,2241.0
49.44009,1.083398,0.0,2023-11-05 15:43:14+00:00,30,154,18.717707783062018,9089.16510571787,2247.0
49.440007,1.083693,-0.2,2023-11-05 15:43:21+00:00,29,154,17.52463198040247,9123.240779013096,2254.0
49.439919,1.083948,0.0,2023-11-05 15:43:27+00:00,29,153,17.997043173569242,9153.235850969046,2260.0
49.439906,1.083992,0.0,2023-11-05 15:43:28+00:00,29,152,18.365691472514477,9158.337431933633,2261.0
49.439845,1.084274,0.0,2023-11-05 15:43:34+00:00,29,152,19.249161981142386,9190.41936856887,2267.0
49.439813,1.084519,0.0,2023-11-05 15:43:40+00:00,29,152,16.48443991008377,9217.893435085676,2273.0
49.43974,1.084802,0.0,2023-11-05 15:43:47+00:00,29,150,16.71318722104964,9250.391299126606,2280.0
49.439715,1.084891,0.0,2023-11-05 15:43:49+00:00,29,150,18.50261999144296,9260.670532455186,2282.0
49.439627,1.08514,0.0,2023-11-05 15:43:55+00:00,29,150,17.619116081201305,9290.035725923855,2288.0
49.43961,1.08518,0.0,2023-11-05 15:43:56+00:00,29,150,17.397687937561347,9294.868417017622,2289.0
49.439523,1.0854,0.0,2023-11-05 15:44:02+00:00,29,151,15.783359963959196,9321.174016957553,2295.0
49.439464,1.08562,0.0,2023-11-05 15:44:08+00:00,29,152,15.196205684348094,9346.501026431466,2301.0
49.439409,1.085868,0.0,2023-11-05 15:44:15+00:00,30,153,14.526575509241336,9374.747145477213,2308.0
49.439343,1.08613,0.0,2023-11-05 15:44:22+00:00,30,151,15.450630581908303,9404.790038275369,2315.0
49.439328,1.086165,0.0,2023-11-05 15:44:23+00:00,30,151,15.242611018159026,9409.024096891524,2316.0
49.439269,1.086466,0.0,2023-11-05 15:44:31+00:00,30,151,15.347861419832833,9443.130455602264,2324.0
49.439188,1.086718,0.0,2023-11-05 15:44:37+00:00,30,151,17.659543535214947,9472.563028160956,2330.0
49.439133,1.086842,0.0,2023-11-05 15:44:40+00:00,30,151,18.09981305541674,9487.646205707137,2333.0
49.439042,1.087086,0.0,2023-11-05 15:44:46+00:00,30,152,17.3738460169749,9516.602615735428,2339.0
49.438947,1.087337,0.0,2023-11-05 15:44:52+00:00,30,153,17.904866008652597,9546.444059083182,2345.0
49.438892,1.087599,0.0,2023-11-05 15:44:58+00:00,30,153,17.86070486483496,9576.211900524573,2351.0
49.438879,1.087639,0.0,2023-11-05 15:44:59+00:00,30,153,16.836193772025982,9580.888621016802,2352.0
49.438818,1.087898,0.0,2023-11-05 15:45:06+00:00,30,151,15.216265709147743,9610.475804340145,2359.0
49.438765,1.088152,0.0,2023-11-05 15:45:13+00:00,30,151,14.837965184884329,9639.327403310754,2366.0
49.438765,1.088152,0.0,2023-11-05 15:45:21+00:00,30,151,0.0,9639.327403310754,2374.0
49.438691,1.088549,0.0,2023-11-05 15:45:24+00:00,30,151,53.88533623838982,9684.231850176078,2377.0
49.438698,1.088779,0.0,2023-11-05 15:45:29+00:00,30,152,18.422402968691852,9709.818520965928,2382.0
49.438614,1.089035,0.0,2023-11-05 15:45:35+00:00,30,152,17.97516895640576,9739.777135893271,2388.0
49.43852,1.089292,0.0,2023-11-05 15:45:41+00:00,30,152,18.256788407774426,9770.205116572895,2394.0
49.438508,1.089335,0.0,2023-11-05 15:45:42+00:00,30,153,17.87044849970354,9775.169130045035,2395.0
49.438445,1.089599,0.0,2023-11-05 15:45:48+00:00,30,153,18.10767078314587,9805.348581350278,2401.0
49.438364,1.089868,0.0,2023-11-05 15:45:54+00:00,30,152,18.742552447399717,9836.586168762611,2407.0
49.438355,1.089914,0.0,2023-11-05 15:45:55+00:00,30,152,18.7628845086663,9841.79808112613,2408.0
49.438291,1.090187,0.0,2023-11-05 15:46:01+00:00,30,152,18.7073580378176,9872.97701118916,2414.0
49.43826,1.090308,0.0,2023-11-05 15:46:04+00:00,30,152,16.6667727222935,9886.865988457737,2417.0
49.438184,1.090557,0.0,2023-11-05 15:46:11+00:00,30,152,14.887572941742699,9915.814046955571,2424.0
49.438102,1.09083,0.0,2023-11-05 15:46:18+00:00,30,151,16.300563753944093,9947.50958758824,2431.0
49.438088,1.090869,0.2,2023-11-05 15:46:19+00:00,30,152,16.586839289380375,9952.117042946402,2432.0
49.437996,1.09112,0.2,2023-11-05 15:46:26+00:00,29,152,15.287159915030573,9981.842076114517,2439.0
49.437978,1.091192,0.2,2023-11-05 15:46:28+00:00,29,152,14.85421861761674,9990.09441979097,2441.0
49.437978,1.091192,0.2,2023-11-05 15:46:36+00:00,29,152,0.0,9990.09441979097,2449.0
49.437918,1.091445,0.2,2023-11-05 15:46:40+00:00,29,152,26.021093544764085,10019.00674595182,2453.0
49.437864,1.091431,0.4,2023-11-05 15:46:43+00:00,29,153,7.442385734554137,10025.208734063948,2456.0
49.437849,1.091654,0.4,2023-11-05 15:46:47+00:00,29,152,22.36723300517193,10050.061215180805,2460.0
49.43785,1.091752,0.4,2023-11-05 15:46:48+00:00,29,152,39.23161168158422,10060.958885092357,2461.0
49.437813,1.092056,0.4,2023-11-05 15:46:52+00:00,29,152,30.647356655536743,10095.011503598509,2465.0
49.43778,1.092174,0.4,2023-11-05 15:46:54+00:00,29,151,24.523671946340343,10108.635765790921,2467.0
49.43771,1.092471,0.6,2023-11-05 15:47:00+00:00,29,151,20.357662079813984,10142.565202590611,2473.0
49.437645,1.092728,0.6,2023-11-05 15:47:06+00:00,29,151,17.68596711876834,10172.041814455224,2479.0
49.437636,1.092766,0.6,2023-11-05 15:47:07+00:00,29,151,15.632131525546592,10176.38407321232,2480.0
49.43757,1.093055,0.6,2023-11-05 15:47:14+00:00,29,151,16.95208528320462,10209.346461262996,2487.0
49.437561,1.093094,0.6,2023-11-05 15:47:15+00:00,29,151,16.021926448677384,10213.79699638763,2488.0
49.437538,1.093185,1.2,2023-11-05 15:47:17+00:00,29,151,18.78627547471609,10224.233816095804,2490.0
49.437491,1.093392,1.6,2023-11-05 15:47:22+00:00,29,152,16.994153969907305,10247.836807720676,2495.0
49.437411,1.093683,1.6,2023-11-05 15:47:29+00:00,29,153,17.25829034210103,10281.394594496984,2502.0
49.437343,1.093967,0.8,2023-11-05 15:47:35+00:00,30,153,19.48298643762291,10313.866238559689,2508.0
49.437278,1.094233,0.6,2023-11-05 15:47:41+00:00,30,152,18.268688721953268,10344.314053096277,2514.0
49.437244,1.094322,0.4,2023-11-05 15:47:43+00:00,30,153,19.068589040037697,10354.907713674076,2516.0
49.437165,1.094547,0.2,2023-11-05 15:47:48+00:00,30,153,19.09128297667197,10381.423384475009,2521.0
49.437154,1.094587,0.2,2023-11-05 15:47:49+00:00,30,153,16.606279275241626,10386.036239829242,2522.0
49.437094,1.094855,-0.6,2023-11-05 15:47:55+00:00,30,153,18.32260504736687,10416.573914908187,2528.0
49.43707,1.094938,-0.8,2023-11-05 15:47:57+00:00,30,153,17.29283771796795,10426.181046973725,2530.0
49.437028,1.095183,-0.2,2023-11-05 15:48:03+00:00,30,152,16.58400966236886,10453.821063077672,2536.0
49.437,1.09544,-0.6,2023-11-05 15:48:09+00:00,30,153,17.247683348752496,10482.56720199226,2542.0
49.437019,1.095594,-0.6,2023-11-05 15:48:14+00:00,30,153,12.422741988728207,10499.821010309939,2547.0
49.437025,1.095655,-0.2,2023-11-05 15:48:17+00:00,30,153,8.178733469052151,10506.63662153415,2550.0
49.437023,1.095676,0.2,2023-11-05 15:48:19+00:00,30,153,4.222180246489572,10508.982277226643,2552.0
49.437022,1.095689,0.8,2023-11-05 15:48:20+00:00,30,154,5.219290466124918,10510.4320801339,2553.0
49.437014,1.095709,1.4,2023-11-05 15:48:22+00:00,30,154,4.311272914301595,10512.827231752957,2555.0
49.436998,1.095754,2.6,2023-11-05 15:48:27+00:00,30,154,3.8235889641956478,10518.137771981006,2560.0
49.436995,1.095775,3.6,2023-11-05 15:48:29+00:00,30,154,4.245825552382156,10520.496563954552,2562.0
49.436973,1.095786,4.8,2023-11-05 15:48:32+00:00,30,155,3.2815601164884716,10523.23119738496,2565.0
49.43696,1.095777,4.8,2023-11-05 15:48:33+00:00,30,153,6.328543744819658,10524.989126202965,2566.0
49.436917,1.095746,5.4,2023-11-05 15:48:36+00:00,30,154,7.072404934104167,10530.882796981385,2569.0
49.436905,1.095752,6.2,2023-11-05 15:48:37+00:00,30,154,5.369825688243916,10532.37441522812,2570.0
49.436904,1.095762,6.4,2023-11-05 15:48:38+00:00,30,154,4.0229753737020415,10533.491908387481,2571.0
49.436973,1.095819,7.4,2023-11-05 15:48:42+00:00,30,155,8.955638016354914,10543.442617294542,2575.0
49.437078,1.095961,7.2,2023-11-05 15:48:48+00:00,30,154,11.781724642377627,10563.078825031838,2581.0
49.437125,1.096185,7.0,2023-11-05 15:48:54+00:00,30,155,15.26990540065024,10588.528667366256,2587.0
49.437185,1.09625,6.8,2023-11-05 15:48:57+00:00,30,156,11.802440605236148,10598.364034537286,2590.0
49.437231,1.096256,6.6,2023-11-05 15:48:59+00:00,30,157,9.28325848507655,10603.521400362328,2592.0
49.437322,1.096337,6.4,2023-11-05 15:49:03+00:00,30,156,12.190719549056052,10617.066644305723,2596.0
49.437344,1.096405,6.2,2023-11-05 15:49:05+00:00,30,155,14.30458915929301,10625.013638283108,2598.0
49.437347,1.096517,5.8,2023-11-05 15:49:08+00:00,30,157,14.949956401274505,10637.47193528417,2601.0
49.437367,1.096766,5.4,2023-11-05 15:49:15+00:00,30,156,14.285146489828996,10665.248609014392,2608.0
49.437322,1.097017,5.4,2023-11-05 15:49:22+00:00,30,156,14.582449299749523,10693.603371541683,2615.0
49.437272,1.097277,5.6,2023-11-05 15:49:29+00:00,30,155,15.140687754450374,10723.043597730892,2622.0
49.43721,1.097591,5.4,2023-11-05 15:49:36+00:00,30,153,18.302955731184046,10758.632678319305,2629.0
49.437192,1.097635,5.0,2023-11-05 15:49:37+00:00,30,153,19.0296267219292,10763.918685742063,2630.0
49.437119,1.097891,4.8,2023-11-05 15:49:43+00:00,30,152,17.760129375420792,10793.518901367765,2636.0
49.437098,1.097991,4.8,2023-11-05 15:49:45+00:00,30,152,20.451499604407868,10804.880845592435,2638.0
49.437059,1.098275,4.8,2023-11-05 15:49:51+00:00,30,153,19.125371866315685,10836.756465369628,2644.0
49.436975,1.098528,4.4,2023-11-05 15:49:57+00:00,30,153,17.78509462833877,10866.398289750192,2650.0
49.436965,1.09857,4.2,2023-11-05 15:49:58+00:00,30,153,17.28248327928963,10871.198979549994,2651.0
49.43695,1.098641,4.0,2023-11-05 15:50:00+00:00,30,153,14.524276045968797,10879.268021797754,2653.0
49.436878,1.098809,4.2,2023-11-05 15:50:05+00:00,30,153,14.632897076340193,10899.591489959337,2658.0
49.436839,1.09902,4.0,2023-11-05 15:50:11+00:00,30,151,14.315636910561407,10923.450884810272,2664.0
49.436765,1.099313,3.6,2023-11-05 15:50:18+00:00,30,151,17.2814222780943,10957.053650351012,2671.0
49.436767,1.099359,3.6,2023-11-05 15:50:19+00:00,30,151,18.431269657806155,10962.17344747818,2672.0
49.436819,1.099649,3.6,2023-11-05 15:50:25+00:00,30,151,19.65638281140591,10994.93408549719,2678.0
49.436803,1.099927,3.2,2023-11-05 15:50:31+00:00,30,150,18.57799566828137,11025.897411610993,2684.0
49.436747,1.100122,3.2,2023-11-05 15:50:35+00:00,30,149,20.303193009915965,11048.456514955344,2688.0
49.43664,1.100378,3.2,2023-11-05 15:50:40+00:00,30,150,22.2130717236367,11079.308003460395,2693.0
49.436645,1.100542,3.4,2023-11-05 15:50:44+00:00,30,150,16.419994289634836,11097.55244155999,2697.0
49.436707,1.10072,3.4,2023-11-05 15:50:50+00:00,30,151,12.575143055363968,11118.51101331893,2703.0
49.436748,1.100961,3.4,2023-11-05 15:50:56+00:00,30,153,16.30972093431119,11145.693881542782,2709.0
49.436816,1.101231,3.6,2023-11-05 15:51:01+00:00,30,153,22.29106265813351,11176.65369079019,2714.0
49.436835,1.101354,3.6,2023-11-05 15:51:04+00:00,30,153,16.60695688415901,11190.492821526988,2717.0
49.436897,1.101638,3.6,2023-11-05 15:51:10+00:00,30,152,19.39371133302964,11222.815673748704,2723.0
49.436957,1.102004,3.6,2023-11-05 15:51:19+00:00,30,152,16.496151323616402,11264.056052057746,2732.0
49.436935,1.102134,3.6,2023-11-05 15:51:21+00:00,30,152,26.38943535762803,11278.71684947865,2734.0
49.436837,1.10228,3.6,2023-11-05 15:51:26+00:00,30,152,14.07706944804833,11298.26833482316,2739.0
49.436752,1.102492,3.4,2023-11-05 15:51:33+00:00,30,151,13.061244454702159,11323.665199040637,2746.0
49.436709,1.102687,3.4,2023-11-05 15:51:40+00:00,30,152,11.41906663342576,11345.868939716744,2753.0
49.436696,1.102809,3.2,2023-11-05 15:51:46+00:00,30,151,8.185530873996308,11359.511491173404,2759.0
49.436723,1.102818,3.2,2023-11-05 15:51:48+00:00,30,151,5.695443937717649,11362.675626694358,2761.0
49.436767,1.102892,3.2,2023-11-05 15:51:52+00:00,30,151,8.615374782122078,11372.24826534116,2765.0
49.43686,1.103056,3.0,2023-11-05 15:51:57+00:00,30,151,15.09340234791172,11393.211324157704,2770.0
49.436936,1.103168,3.0,2023-11-05 15:52:00+00:00,30,151,18.05941081686321,11408.260833171757,2773.0
49.437218,1.103383,3.0,2023-11-05 15:52:02+00:00,30,151,70.9673894993248,11447.687160671381,2775.0
49.437266,1.103463,3.0,2023-11-05 15:52:03+00:00,30,151,37.344409590772074,11458.06060777993,2776.0
49.43736,1.103737,3.0,2023-11-05 15:52:08+00:00,30,151,23.19108260909519,11490.270444737005,2781.0
49.437387,1.103819,2.8,2023-11-05 15:52:10+00:00,30,150,17.278862817518526,11499.86981296896,2783.0
49.437436,1.103998,2.8,2023-11-05 15:52:15+00:00,30,151,14.857852125477104,11520.505718698789,2788.0
49.437562,1.104219,2.6,2023-11-05 15:52:22+00:00,30,152,14.547180990114184,11548.791903957344,2795.0
49.437587,1.104248,2.6,2023-11-05 15:52:23+00:00,30,152,15.325691337302699,11553.049040439928,2796.0
49.437678,1.104408,1.6,2023-11-05 15:52:28+00:00,30,154,14.735872801960893,11573.515530442652,2801.0
49.437711,1.104473,1.0,2023-11-05 15:52:30+00:00,30,154,14.589879982986867,11581.621019322089,2803.0
49.437747,1.104648,0.8,2023-11-05 15:52:36+00:00,30,154,11.919860998545317,11601.487454319664,2809.0
49.437772,1.104796,0.4,2023-11-05 15:52:41+00:00,30,156,12.01672679338359,11618.177352643808,2814.0
49.437782,1.104826,0.2,2023-11-05 15:52:42+00:00,30,156,12.658417058774953,11621.693579604578,2815.0
49.437821,1.104878,0.2,2023-11-05 15:52:45+00:00,30,156,8.672623813817566,11628.920766116093,2818.0
49.437848,1.104895,0.0,2023-11-05 15:52:47+00:00,30,155,6.385185815045772,11632.468091568895,2820.0
49.437902,1.104911,0.0,2023-11-05 15:52:52+00:00,30,155,4.508268976337261,11638.729576258253,2825.0
49.437946,1.1049,0.8,2023-11-05 15:52:54+00:00,30,156,9.076086300915371,11643.771846425429,2827.0
49.437956,1.104879,1.6,2023-11-05 15:52:56+00:00,30,157,4.6552304558393205,11646.358085567561,2829.0
49.437991,1.104858,2.6,2023-11-05 15:52:59+00:00,30,156,5.445582515310826,11650.896070996987,2832.0
49.438002,1.104859,3.0,2023-11-05 15:53:00+00:00,30,156,4.420661889094046,11652.124032632846,2833.0
49.438073,1.104851,3.4,2023-11-05 15:53:03+00:00,30,154,9.532007025458753,11660.067371820729,2836.0
49.438165,1.104867,3.6,2023-11-05 15:53:06+00:00,29,155,12.457935583892802,11670.448984807306,2839.0
49.438191,1.104889,3.6,2023-11-05 15:53:07+00:00,29,156,13.632308687660483,11674.235737220546,2840.0
49.438236,1.10496,4.0,2023-11-05 15:53:09+00:00,29,156,16.82368594689942,11683.582229413269,2842.0
49.438235,1.104998,4.4,2023-11-05 15:53:10+00:00,29,157,15.216730223437116,11687.809098919779,2843.0
49.438243,1.10512,5.0,2023-11-05 15:53:13+00:00,29,156,16.31388578742149,11701.40400374263,2846.0
49.438269,1.105245,5.2,2023-11-05 15:53:16+00:00,29,157,17.036092611522196,11715.600747585564,2849.0
49.438307,1.105547,5.4,2023-11-05 15:53:23+00:00,29,156,17.40628933003061,11749.446310171734,2856.0
49.438328,1.10585,4.8,2023-11-05 15:53:30+00:00,29,157,17.368896781980904,11783.219165025586,2863.0
49.438374,1.106081,4.4,2023-11-05 15:53:36+00:00,29,155,15.714103938416402,11809.40933825628,2869.0
49.438424,1.106292,4.8,2023-11-05 15:53:41+00:00,29,152,17.36037478436563,11833.520969901232,2874.0
49.438432,1.106328,4.8,2023-11-05 15:53:42+00:00,29,152,14.762269116134735,11837.621600211269,2875.0
49.438508,1.106597,4.2,2023-11-05 15:53:49+00:00,29,152,15.98496958611507,11868.703485517604,2882.0
49.438519,1.106651,4.0,2023-11-05 15:53:50+00:00,29,152,22.060057616530944,11874.831279299973,2883.0
49.438529,1.1067,4.0,2023-11-05 15:53:51+00:00,29,152,20.0189401188234,11880.392095999647,2884.0
49.438554,1.106977,3.8,2023-11-05 15:53:56+00:00,29,152,22.26682021027559,11911.318235180584,2889.0
49.438565,1.107073,3.8,2023-11-05 15:53:58+00:00,29,153,19.34016196543512,11922.062769605825,2891.0
49.43864,1.107309,3.4,2023-11-05 15:54:05+00:00,29,154,14.160761564801772,11949.597583759607,2898.0
49.438729,1.10758,3.2,2023-11-05 15:54:12+00:00,29,153,16.31144154947057,11981.314275661356,2905.0
49.43883,1.107716,2.8,2023-11-05 15:54:16+00:00,29,153,16.951841553932915,12000.149655165726,2909.0
49.438858,1.107803,2.8,2023-11-05 15:54:18+00:00,29,154,18.292417319441533,12010.312109232082,2911.0
49.438936,1.108067,3.2,2023-11-05 15:54:24+00:00,29,154,18.365679677983483,12040.921575362054,2917.0
49.438954,1.108185,3.0,2023-11-05 15:54:27+00:00,29,153,15.927269369715592,12054.194299836818,2920.0
49.438913,1.108376,2.4,2023-11-05 15:54:32+00:00,29,153,15.639737310844954,12075.91615721299,2925.0
49.438893,1.108536,2.2,2023-11-05 15:54:37+00:00,30,153,12.90930592631596,12093.845748777318,2930.0
49.4389,1.108723,2.2,2023-11-05 15:54:43+00:00,30,152,12.484805431280872,12114.653757829452,2936.0
49.438975,1.108907,2.0,2023-11-05 15:54:48+00:00,30,152,15.907427611507204,12136.747407289879,2941.0
49.439029,1.109017,1.8,2023-11-05 15:54:51+00:00,30,152,16.350368792515088,12150.372714616975,2944.0
49.439069,1.109178,1.8,2023-11-05 15:54:55+00:00,30,153,16.601787755446054,12168.81914545636,2948.0
49.439154,1.10945,1.8,2023-11-05 15:55:01+00:00,30,153,19.012142610363743,12200.506049806967,2954.0
49.439234,1.109699,2.2,2023-11-05 15:55:07+00:00,30,153,17.448569580607185,12229.58699910798,2960.0
49.439235,1.109742,2.4,2023-11-05 15:55:08+00:00,30,153,17.217626941251147,12234.369673258327,2961.0
49.439325,1.109996,2.0,2023-11-05 15:55:15+00:00,30,153,15.409782424367068,12264.333139083485,2968.0
49.439343,1.110025,1.8,2023-11-05 15:55:16+00:00,30,154,13.662424386337547,12268.128256968579,2969.0
49.439467,1.110254,2.2,2023-11-05 15:55:24+00:00,30,154,13.030116304987066,12297.084070979661,2977.0
49.439594,1.110499,1.4,2023-11-05 15:55:31+00:00,30,154,15.780418691066622,12327.768218434512,2984.0
49.439615,1.110541,1.6,2023-11-05 15:55:32+00:00,30,154,18.79643367510777,12332.989450010931,2985.0
49.43963,1.110726,2.8,2023-11-05 15:55:36+00:00,30,154,18.574689487372865,12353.62799388579,2989.0
49.439666,1.11082,3.0,2023-11-05 15:55:38+00:00,30,153,20.146269075864726,12364.820365594604,2991.0
49.439734,1.11112,2.8,2023-11-05 15:55:44+00:00,30,153,20.522623855005328,12399.02473868628,2997.0
49.439766,1.111395,2.6,2023-11-05 15:55:50+00:00,30,153,18.470913671327914,12429.80959480516,3003.0
49.439861,1.111634,2.2,2023-11-05 15:55:56+00:00,30,153,17.158403131599986,12458.406933357826,3009.0
49.439949,1.111843,2.4,2023-11-05 15:56:02+00:00,30,153,15.129029269552538,12483.621982140414,3015.0
49.440041,1.111867,2.0,2023-11-05 15:56:07+00:00,30,152,7.610709032091859,12494.192411351652,3020.0
49.440066,1.111869,1.8,2023-11-05 15:56:08+00:00,30,153,10.0376381866307,12496.980644181273,3021.0
49.440202,1.111873,2.2,2023-11-05 15:56:13+00:00,30,152,10.890866411373928,12512.106847530404,3026.0
49.440366,1.112009,2.0,2023-11-05 15:56:20+00:00,30,151,12.182337684054902,12535.794726360511,3033.0
49.440526,1.112131,2.6,2023-11-05 15:56:27+00:00,30,152,11.504809008926454,12558.165188322313,3040.0
49.440697,1.112268,2.4,2023-11-05 15:56:34+00:00,30,153,12.528683894726617,12582.526518117615,3047.0
